customer_id,quarter,tenure_in_months,phone_service,internet_service,internet_type,contract,payment_method,monthly_charge,total_charges
5914-DVBWJ,Q3,18,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,85.45,1505.85
8644-XLFBW,Q3,1,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,71.65,71.65
1833-VGRUM,Q3,1,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,74.2,74.2
8374-XGEJJ,Q3,43,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,101.0,4388.4
6946-LMSQS,Q3,25,Yes,Yes,Fiber Optic,One Year,Bank Withdrawal,89.05,2177.45
4039-HEUNW,Q3,36,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,96.5,3436.1
0812-WUPTB,Q3,1,Yes,Yes,Fiber Optic,Month-to-Month,Credit Card,70.85,70.85
2403-BCASL,Q3,41,Yes,Yes,Cable,One Year,Bank Withdrawal,111.95,4534.9
3871-IKPYH,Q3,1,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,69.1,69.1
1304-NECVQ,Q3,2,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,78.55,149.55
5655-JSMZM,Q3,49,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,96.2,4718.25
4505-EXZHB,Q3,6,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,74.4,434.1
8972-HJWNV,Q3,7,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,84.55,646.85
2860-RANUS,Q3,20,Yes,Yes,Fiber Optic,Month-to-Month,Credit Card,85.8,1727.5
0406-BPDVR,Q3,54,Yes,Yes,Fiber Optic,One Year,Credit Card,101.5,5373.1
5276-KQWHG,Q3,2,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,69.6,131.65
9667-EQRXU,Q3,30,No,Yes,Cable,Month-to-Month,Bank Withdrawal,40.3,1172.95
0946-CLJTI,Q3,58,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,98.7,5812.6
0324-BRPCJ,Q3,68,Yes,Yes,Cable,Month-to-Month,Bank Withdrawal,100.2,6851.65
9189-JWSHV,Q3,24,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,93.55,2264.05
0576-WNXXC,Q3,27,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,95.55,2510.2
5482-PLVPE,Q3,2,No,Yes,DSL,Month-to-Month,Bank Withdrawal,24.35,41.85
4902-OHLSK,Q3,29,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,98.65,2862.75
0495-ZBNGW,Q3,5,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,79.9,343.95
2357-COQEK,Q3,28,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,103.3,2890.65
2034-CGRHZ,Q3,24,Yes,Yes,Fiber Optic,Month-to-Month,Credit Card,102.95,2496.7
9360-AHGNL,Q3,43,Yes,Yes,Fiber Optic,One Year,Credit Card,109.55,4830.25
5485-WUYWF,Q3,2,Yes,Yes,Cable,Month-to-Month,Bank Withdrawal,66.4,94.55
2632-UCGVD,Q3,66,Yes,Yes,Fiber Optic,Month-to-Month,Credit Card,100.05,6871.9
6425-YQLLO,Q3,66,Yes,Yes,Fiber Optic,One Year,Credit Card,105.95,6975.25
2091-RFFBA,Q3,31,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,73.9,2217.15
6899-PPEEA,Q3,37,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,96.55,3580.3
4597-NUCQV,Q3,24,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,101.25,2440.15
3754-DXMRT,Q3,2,Yes,Yes,DSL,Month-to-Month,Bank Withdrawal,44.15,92.65
7130-VTEWQ,Q3,8,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,75.75,606.25
7903-CMPEY,Q3,1,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,80.3,80.3
1704-NRWYE,Q3,9,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,80.85,751.65
7481-ATQQS,Q3,49,Yes,Yes,Fiber Optic,Month-to-Month,Credit Card,90.85,4515.85
0023-HGHWL,Q3,1,No,Yes,Cable,Month-to-Month,Bank Withdrawal,25.1,25.1
1792-UXAFY,Q3,17,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,89.15,1496.9
6161-UUUTA,Q3,3,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,79.9,260.9
6543-XRMYR,Q3,30,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,99.7,2967.35
2479-BRAMR,Q3,41,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,83.75,3273.55
3714-JTVOV,Q3,42,Yes,Yes,Fiber Optic,Month-to-Month,Credit Card,74.15,3229.4
8580-QVLOC,Q3,72,Yes,Yes,DSL,Two Year,Credit Card,92.45,6440.25
2012-NWRPA,Q3,11,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,99.55,1131.2
8808-ELEHO,Q3,8,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,81.25,585.95
9058-CBREO,Q3,1,Yes,Yes,Cable,Month-to-Month,Credit Card,50.55,50.55
8063-GBATB,Q3,27,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,85.25,2287.25
1069-XAIEM,Q3,1,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,85.05,85.05
6987-XQSJT,Q3,54,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,79.5,4370.25
0722-TROQR,Q3,4,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,74.9,321.75
6402-ZFPPI,Q3,25,Yes,Yes,Fiber Optic,Month-to-Month,Credit Card,102.8,2660.2
9965-YOKZB,Q3,9,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,83.85,790.15
0504-HHAPI,Q3,27,Yes,Yes,Fiber Optic,Month-to-Month,Credit Card,88.3,2467.75
3791-LGQCY,Q3,56,Yes,Yes,Cable,Month-to-Month,Bank Withdrawal,100.65,5688.05
8166-ZZTFS,Q3,66,Yes,Yes,Cable,Two Year,Bank Withdrawal,80.55,5265.1
2956-GGUCQ,Q3,24,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,78.85,1772.25
2778-OCLGR,Q3,24,No,Yes,DSL,Month-to-Month,Bank Withdrawal,39.1,971.3
7067-KSAZT,Q3,65,Yes,Yes,Fiber Optic,One Year,Bank Withdrawal,106.25,6979.8
9300-AGZNL,Q3,1,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,94.0,94.0
1112-CUNAO,Q3,15,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,89.85,1424.95
3389-YGYAI,Q3,8,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,105.5,829.55
3070-DVEYC,Q3,7,Yes,Yes,Fiber Optic,Month-to-Month,Credit Card,73.75,545.15
5707-ORNDZ,Q3,9,Yes,Yes,DSL,Month-to-Month,Bank Withdrawal,54.55,494.05
8696-JKZNU,Q3,37,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,76.25,2841.55
2055-PDADH,Q3,3,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,70.4,204.7
2302-ANTDP,Q3,48,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,117.45,5438.9
5233-GEEAX,Q3,8,No,Yes,DSL,Month-to-Month,Bank Withdrawal,29.4,221.9
7137-RYLPP,Q3,37,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,85.7,3171.15
3957-LXOLK,Q3,28,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,106.15,3152.5
5281-BUZGT,Q3,36,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,90.85,3186.7
2718-GAXQD,Q3,4,Yes,Yes,Cable,Month-to-Month,Bank Withdrawal,46.0,181.6
3217-FZDMN,Q3,8,Yes,Yes,Fiber Optic,Month-to-Month,Credit Card,94.45,742.95
7480-QNVZJ,Q3,50,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,95.7,4816.7
7124-UGSUR,Q3,61,Yes,Yes,Fiber Optic,One Year,Credit Card,104.4,6405.0
1862-SKORY,Q3,40,No,Yes,Cable,Month-to-Month,Bank Withdrawal,39.3,1637.4
4816-JBHOV,Q3,2,Yes,Yes,Cable,Month-to-Month,Bank Withdrawal,44.7,93.7
3247-ZVOUO,Q3,10,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,85.55,851.75
1268-ASBGA,Q3,16,Yes,Yes,Fiber Optic,Month-to-Month,Credit Card,85.35,1375.15
4713-LZDRV,Q3,2,Yes,Yes,Cable,Month-to-Month,Bank Withdrawal,79.6,195.05
4325-NFSKC,Q3,19,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,90.6,1660.0
6502-HCJTI,Q3,7,Yes,Yes,Fiber Optic,Month-to-Month,Credit Card,94.7,673.1
8258-GSTJK,Q3,3,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,77.0,237.75
2995-UPRYS,Q3,40,Yes,Yes,Fiber Optic,One Year,Credit Card,99.2,4062.2
6686-YPGHK,Q3,47,Yes,Yes,Fiber Optic,Month-to-Month,Credit Card,85.5,4042.3
8020-BWHYL,Q3,15,Yes,Yes,Fiber Optic,Month-to-Month,Credit Card,75.3,1147.45
6892-XPFPU,Q3,24,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,104.25,2433.9
8010-EZLOU,Q3,15,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,80.2,1217.25
8062-YBDOE,Q3,1,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,69.65,69.65
3672-YITQD,Q3,36,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,84.1,3021.6
8988-ECPJR,Q3,34,Yes,Yes,Fiber Optic,Month-to-Month,Credit Card,79.6,2718.3
3776-EKTKM,Q3,1,No,Yes,Cable,Month-to-Month,Bank Withdrawal,36.45,36.45
0643-OKLRP,Q3,47,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,80.35,3825.85
9381-NDKME,Q3,24,No,Yes,Cable,Month-to-Month,Credit Card,40.65,933.3
8327-LZKAS,Q3,43,Yes,Yes,Cable,One Year,Bank Withdrawal,107.55,4533.9
1075-BGWOH,Q3,16,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,98.75,1587.55
8485-GJCDN,Q3,5,Yes,Yes,Fiber Optic,Month-to-Month,Credit Card,69.05,318.5
6029-WTIPC,Q3,37,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,101.1,3744.05
3317-HRTNN,Q3,5,No,Yes,DSL,Month-to-Month,Bank Withdrawal,45.7,198.0
5569-OUICF,Q3,28,Yes,Yes,Fiber Optic,Month-to-Month,Credit Card,101.3,2812.2
5747-PMBSQ,Q3,10,Yes,Yes,Fiber Optic,Month-to-Month,Credit Card,92.5,934.1
2982-IHMFT,Q3,1,Yes,Yes,Fiber Optic,Month-to-Month,Credit Card,74.45,74.45
5143-EGQFK,Q3,10,No,Yes,Cable,Month-to-Month,Bank Withdrawal,29.65,291.4
6168-WFVVF,Q3,3,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,70.3,235.5
7450-NWRTR,Q3,12,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,99.45,1200.15
6005-OBZPH,Q3,26,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,89.15,2277.65
7932-WPTDS,Q3,1,No,Yes,DSL,Month-to-Month,Bank Withdrawal,24.8,24.8
7000-WCEVQ,Q3,20,Yes,Yes,DSL,Month-to-Month,Credit Card,61.6,1174.35
5959-BELXA,Q3,32,Yes,Yes,Fiber Optic,Month-to-Month,Credit Card,96.15,3019.25
2506-TNFCO,Q3,1,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,69.55,69.55
6060-DRTNL,Q3,5,Yes,Yes,Fiber Optic,Month-to-Month,Credit Card,84.85,415.55
8473-VUVJN,Q3,1,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,73.65,73.65
0196-VULGZ,Q3,6,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,84.35,474.9
1976-CFOCS,Q3,1,Yes,Yes,DSL,Month-to-Month,Bank Withdrawal,46.0,46.0
4631-OACRM,Q3,15,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,79.4,1156.1
3755-JBMNH,Q3,16,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,71.8,1167.8
6345-ULYRW,Q3,44,Yes,Yes,Cable,One Year,Credit Card,88.4,3912.9
0013-EXCHZ,Q3,3,Yes,Yes,Fiber Optic,Month-to-Month,Credit Card,83.9,267.4
5550-VFRLC,Q3,1,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,69.85,69.85
2657-ALMWY,Q3,26,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,84.95,2169.75
6284-AHOOQ,Q3,22,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,90.5,1910.6
2460-FPSYH,Q3,40,No,Yes,Cable,Month-to-Month,Bank Withdrawal,55.8,2109.35
5028-HTLJB,Q3,1,Yes,No,No Internet,Month-to-Month,Credit Card,20.05,20.05
0875-CABNR,Q3,10,Yes,Yes,Fiber Optic,Month-to-Month,Credit Card,84.6,865.55
6982-UQZLY,Q3,1,Yes,No,No Internet,Month-to-Month,Credit Card,20.85,20.85
0193-ESZXP,Q3,58,Yes,Yes,Fiber Optic,One Year,Credit Card,105.5,6205.5
4369-HTUIF,Q3,6,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,85.15,503.6
5287-QWLKY,Q3,71,Yes,Yes,Fiber Optic,Month-to-Month,Credit Card,105.1,7548.1
1891-UAWWU,Q3,20,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,90.8,1951.0
3096-JRDSO,Q3,27,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,104.3,2867.75
2398-YPMUR,Q3,13,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,70.15,916.75
1265-XTECC,Q3,68,Yes,Yes,Fiber Optic,One Year,Credit Card,96.55,6581.9
4871-JTKJF,Q3,1,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,69.65,69.65
1415-YFWLT,Q3,1,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,89.3,89.3
3500-RMZLT,Q3,15,Yes,Yes,Fiber Optic,Month-to-Month,Credit Card,96.3,1426.75
2642-DTVCO,Q3,9,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,85.05,746.5
1363-TXLSL,Q3,1,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,70.3,70.3
7136-RVDTZ,Q3,70,No,Yes,DSL,One Year,Bank Withdrawal,45.25,3264.45
6927-WTFIV,Q3,20,Yes,Yes,Fiber Optic,Month-to-Month,Credit Card,71.3,1389.2
3398-ZOUAA,Q3,21,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,69.1,1474.75
4844-JJWUY,Q3,1,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,86.0,86.0
4785-QRJHC,Q3,46,No,Yes,DSL,One Year,Bank Withdrawal,59.9,2816.65
1965-AKTSX,Q3,14,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,78.95,1101.85
7248-VZQLC,Q3,47,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,85.2,3969.35
0011-IGKFF,Q3,13,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,98.0,1237.85
6496-SLWHQ,Q3,3,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,105.0,294.45
9912-GVSEQ,Q3,26,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,93.85,2381.55
5383-MMTWC,Q3,8,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,84.0,613.4
6877-LGWXO,Q3,18,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,78.55,1422.65
5167-GBFRE,Q3,4,No,Yes,DSL,Month-to-Month,Bank Withdrawal,25.2,102.5
1324-NLTJE,Q3,15,Yes,Yes,DSL,Month-to-Month,Credit Card,55.0,757.1
5567-WSELE,Q3,3,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,94.6,279.55
6646-VRFOL,Q3,53,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,103.85,5485.5
9090-SGQXL,Q3,68,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,105.3,7299.65
6595-YGXIT,Q3,25,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,88.95,2291.2
9835-ZIITK,Q3,66,Yes,Yes,Fiber Optic,One Year,Bank Withdrawal,110.85,7491.75
5649-TJHOV,Q3,27,No,Yes,DSL,Month-to-Month,Bank Withdrawal,36.5,1032.0
9253-QXKBE,Q3,29,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,94.45,2653.65
8775-LHDJH,Q3,1,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,90.6,90.6
3097-NQYSN,Q3,2,Yes,Yes,Fiber Optic,Month-to-Month,Credit Card,86.85,156.35
3565-UNOCC,Q3,29,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,99.05,2952.85
9190-MFJLN,Q3,19,Yes,Yes,Fiber Optic,Month-to-Month,Credit Card,95.9,1777.9
1095-JUDTC,Q3,47,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,95.05,4504.55
5385-SUIRI,Q3,52,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,104.2,5568.35
6328-ZPBGN,Q3,11,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,95.15,997.65
2856-NNASM,Q3,43,Yes,Yes,Fiber Optic,Month-to-Month,Mailed Check,89.55,3856.75
6769-DYBQN,Q3,46,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,85.0,3969.4
2446-BEGGB,Q3,6,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,98.25,560.6
1496-GGSUK,Q3,1,No,Yes,Cable,Month-to-Month,Mailed Check,25.7,25.7
3296-SILRA,Q3,1,Yes,Yes,Fiber Optic,Month-to-Month,Mailed Check,76.4,76.4
5180-UCIIQ,Q3,22,No,Yes,Cable,Month-to-Month,Mailed Check,40.05,880.2
1977-STDKI,Q3,1,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,73.0,73.0
5813-UECBU,Q3,33,Yes,Yes,Fiber Optic,Month-to-Month,Credit Card,83.85,2716.3
4342-HENTK,Q3,2,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,70.65,142.35
1597-LHYNC,Q3,26,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,95.0,2497.2
8651-ENBZX,Q3,60,Yes,Yes,Fiber Optic,One Year,Bank Withdrawal,106.0,6441.4
9286-DOJGF,Q3,38,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,74.95,2869.85
9661-MHUMO,Q3,1,Yes,Yes,DSL,Month-to-Month,Credit Card,49.25,49.25
8884-ADFVN,Q3,7,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,101.95,700.85
2720-WGKHP,Q3,2,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,94.0,181.7
9776-CLUJA,Q3,51,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,77.5,3807.35
3551-HUAZH,Q3,1,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,74.4,74.4
8634-MPHTR,Q3,47,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,100.05,4871.05
2474-BRUCM,Q3,40,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,101.85,4086.3
0616-ATFGB,Q3,1,No,Yes,Cable,Month-to-Month,Bank Withdrawal,25.05,25.05
7235-NXZCP,Q3,2,Yes,Yes,Fiber Optic,Month-to-Month,Mailed Check,74.85,156.4
6661-HBGWL,Q3,42,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,104.75,4323.45
9317-WZPGV,Q3,2,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,79.75,159.4
3621-CEOVK,Q3,14,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,100.2,1369.8
7632-MNYOY,Q3,66,Yes,Yes,Fiber Optic,One Year,Credit Card,110.9,7432.05
9248-OJYKK,Q3,1,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,76.45,76.45
3398-FSHON,Q3,12,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,91.3,1094.5
3319-DWOEP,Q3,6,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,95.75,573.75
0818-OCPZO,Q3,27,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,81.45,2122.05
1389-CXMLU,Q3,3,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,91.05,289.1
5561-NWEVX,Q3,2,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,79.2,172.85
2272-QAGFO,Q3,14,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,74.3,1096.25
3768-NLUBH,Q3,57,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,100.6,5746.15
7359-SSBJK,Q3,64,Yes,Yes,DSL,Two Year,Credit Card,70.2,4481.0
0685-MLYYM,Q3,2,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,70.75,154.85
7957-RYHQD,Q3,40,Yes,Yes,Fiber Optic,Month-to-Month,Credit Card,79.2,3233.85
6230-BSUXY,Q3,1,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,85.0,85.0
3990-QYKBE,Q3,37,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,92.5,3473.4
9274-CNFMO,Q3,4,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,74.95,308.7
3005-NFMTA,Q3,55,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,98.8,5617.75
5389-FFVKB,Q3,32,Yes,Yes,Fiber Optic,Month-to-Month,Credit Card,80.3,2483.05
8444-WRIDW,Q3,66,Yes,Yes,Fiber Optic,Month-to-Month,Credit Card,80.45,5224.35
5868-YWPDW,Q3,6,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,84.2,519.15
1273-MTETI,Q3,4,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,88.85,372.45
5480-HPRRX,Q3,3,No,Yes,DSL,Month-to-Month,Bank Withdrawal,25.3,77.75
7234-FECYN,Q3,8,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,101.35,780.5
1400-MMYXY,Q3,3,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,105.9,334.65
7142-HVGBG,Q3,43,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,103.0,4414.3
1564-NTYXF,Q3,13,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,82.0,1127.2
0886-QGENL,Q3,27,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,101.25,2754.45
8739-WWKDU,Q3,25,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,89.5,2196.15
8685-WHQPW,Q3,22,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,74.4,1692.6
7240-FQLHE,Q3,18,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,99.75,1836.25
6664-FPDAC,Q3,56,Yes,Yes,Fiber Optic,One Year,Bank Withdrawal,111.95,6418.9
0786-VSSUD,Q3,16,No,Yes,DSL,Month-to-Month,Mailed Check,39.0,679.85
6583-QGCSI,Q3,50,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,88.05,4367.35
1980-KXVPM,Q3,3,Yes,Yes,Fiber Optic,Month-to-Month,Credit Card,75.05,256.25
0723-DRCLG,Q3,1,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,74.45,74.45
6894-LFHLY,Q3,1,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,75.75,75.75
8361-LTMKD,Q3,4,Yes,Yes,Fiber Optic,Month-to-Month,Mailed Check,74.4,306.6
3841-NFECX,Q3,71,Yes,Yes,Fiber Optic,Two Year,Credit Card,96.35,6766.95
4929-XIHVW,Q3,2,Yes,Yes,Fiber Optic,One Year,Credit Card,95.5,181.65
3413-BMNZE,Q3,1,Yes,Yes,DSL,One Year,Bank Withdrawal,45.25,45.25
8012-SOUDQ,Q3,43,Yes,Yes,Fiber Optic,One Year,Bank Withdrawal,90.25,3838.75
6575-SUVOI,Q3,25,Yes,Yes,DSL,One Year,Credit Card,69.5,1752.65
4667-QONEA,Q3,60,Yes,Yes,Cable,One Year,Credit Card,74.85,4456.35
5067-XJQFU,Q3,66,Yes,Yes,Fiber Optic,One Year,Bank Withdrawal,108.45,7076.35
1891-QRQSA,Q3,64,Yes,Yes,Fiber Optic,Two Year,Bank Withdrawal,111.6,7099.0
2673-CXQEU,Q3,56,Yes,Yes,Fiber Optic,One Year,Bank Withdrawal,110.5,6139.5
0191-ZHSKZ,Q3,30,Yes,Yes,DSL,One Year,Bank Withdrawal,74.75,2111.3
2424-WVHPL,Q3,1,Yes,Yes,Fiber Optic,One Year,Bank Withdrawal,74.7,74.7
5386-THSLQ,Q3,66,No,Yes,Cable,One Year,Bank Withdrawal,45.55,3027.25
2639-UGMAZ,Q3,71,No,Yes,DSL,One Year,Bank Withdrawal,56.45,3985.35
3146-MSEGF,Q3,72,Yes,Yes,DSL,Two Year,Credit Card,88.05,6425.65
1131-QQZEB,Q3,71,Yes,No,No Internet,Two Year,Bank Withdrawal,23.95,1756.2
2504-DSHIH,Q3,23,Yes,Yes,Fiber Optic,One Year,Bank Withdrawal,86.8,1975.85
9058-HRZSV,Q3,65,Yes,Yes,Fiber Optic,One Year,Bank Withdrawal,94.4,6126.15
4522-AKYLR,Q3,13,Yes,Yes,DSL,One Year,Bank Withdrawal,54.8,731.3
0221-WMXNQ,Q3,4,Yes,Yes,Fiber Optic,One Year,Bank Withdrawal,75.35,273.4
5046-NUHWD,Q3,29,No,Yes,Cable,One Year,Bank Withdrawal,45.0,1228.65
7529-ZDFXI,Q3,57,Yes,Yes,Fiber Optic,One Year,Bank Withdrawal,89.85,4925.35
3197-ARFOY,Q3,19,Yes,Yes,Fiber Optic,One Year,Mailed Check,105.0,2007.25
4716-HHKQH,Q3,20,Yes,Yes,Fiber Optic,One Year,Bank Withdrawal,107.05,2172.05
3179-GBRWV,Q3,21,Yes,Yes,DSL,One Year,Bank Withdrawal,64.95,1339.8
4847-TAJYI,Q3,6,Yes,Yes,Fiber Optic,One Year,Bank Withdrawal,89.35,567.8
6851-WEFYX,Q3,35,Yes,Yes,Fiber Optic,One Year,Bank Withdrawal,100.8,3437.5
3167-SNQPL,Q3,38,Yes,Yes,Fiber Optic,One Year,Bank Withdrawal,101.15,3741.85
2799-ARNLO,Q3,5,Yes,Yes,Fiber Optic,One Year,Bank Withdrawal,69.35,341.6
